name,epochs,batch_size,lr,accuracy,f1,precision,recall,best_f1,final_epoch,best_checkpoint
exp_11,10,16,3e-05,0.6917718763604702,0.6875551632833187,0.6020092735703245,0.801440329218107,0.6875551632833187,8.0,./results/exp_11/checkpoint-3447
