name,epochs,batch_size,lr,accuracy,f1,precision,recall,best_f1,final_epoch,best_checkpoint
exp_21,15,4,1e-05,0.6865476708750544,0.6907216494845361,0.5929203539823009,0.8271604938271605,0.6907216494845361,8.0,./results/exp_21/checkpoint-13779
