name,epochs,batch_size,lr,accuracy,f1,precision,recall,best_f1,final_epoch,best_checkpoint
exp_45,20,8,1e-05,0.6909011754462342,0.6910356832027851,0.5987933634992458,0.8168724279835391,0.6910356832027851,9.0,./results/exp_45/checkpoint-9188
