name,epochs,batch_size,lr,accuracy,f1,precision,recall,best_f1,final_epoch,best_checkpoint
exp_60,20,64,4e-05,0.7035263387026557,0.6834030683403068,0.6234096692111959,0.7561728395061729,0.6834030683403068,7.0,./results/exp_60/checkpoint-576
