name,epochs,batch_size,lr,accuracy,f1,precision,recall,best_f1,final_epoch,best_checkpoint
exp_9,10,16,1e-05,0.6752285589899869,0.6801029159519726,0.5830882352941177,0.815843621399177,0.6801029159519726,9.0,./results/exp_9/checkpoint-4596
