name,epochs,batch_size,lr,accuracy,f1,precision,recall,best_f1,final_epoch,best_checkpoint
exp_42,20,4,2e-05,0.6704397039616892,0.6809945217024863,0.5767309064953604,0.831275720164609,0.6809945217024863,6.0,./results/exp_42/checkpoint-4593
